match_id,date,team_a,team_b,team_a_goals,team_b_goals,team_a_elo_pre,team_b_elo_pre,team_a_goals_for_last_10,team_a_goals_against_last_10,team_b_goals_for_last_10,team_b_goals_against_last_10,team_a_points_per_game_last_10,team_b_points_per_game_last_10,team_a_matches_available,team_b_matches_available
17752,1991-05-18,Honduras,Panama,3,0,1651.0,1561.07,0.3,1.1,1.0,1.0,0.6,1.5,10,10
17753,1991-05-19,Martinique,Guadeloupe,3,1,1580.06,1568.98,2.0,0.8,0.8,0.8,1.3,1.4,10,10
17754,1991-05-19,USA,Argentina,0,1,1746.36,1904.76,0.9,0.9,1.0,0.7,1.2,1.4,10,10
17755,1991-05-21,England,Russia,3,1,2045.57,1935.86,1.4,0.7,1.6,0.4,2.1,2.1,10,10
17756,1991-05-21,Guyana,Haiti,1,1,1520.01,1436.97,1.1,1.6,0.6,2.2,1.0,0.4,10,10
17757,1991-05-22,San Marino,Bulgaria,0,3,1551.84,1726.56,0.25,3.75,1.3,1.3,0.0,0.9,4,10
17758,1991-05-22,Austria,Faroe Islands,3,0,1726.92,1617.03,0.7,1.9,2.5,1.7,0.8,1.6,10,10
17759,1991-05-22,Republic of Ireland,Chile,1,1,1968.89,1811.36,1.2,0.4,1.8,0.9,1.5,1.7,10,10
17760,1991-05-23,Argentina,Russia,1,1,1921.96,1915.03,1.1,0.6,1.7,0.7,1.7,2.0,10,10
17761,1991-05-23,Dominican Republic,Trinidad and Tobago,0,7,1461.37,1643.58,0.8,1.6,0.7,0.8,0.8,1.4,10,10
17762,1991-05-23,Norway,Romania,1,0,1778.41,1870.96,2.0,1.0,1.6,1.0,1.7,1.7,10,10
17763,1991-05-23,Saint Lucia,Martinique,0,0,1531.37,1609.1,1.8,1.4,2.2,0.6,1.4,1.6,10,10
17764,1991-05-24,Jamaica,Guyana,6,0,1616.57,1512.97,1.2,0.4,1.1,1.6,2.1,1.0,10,10
17765,1991-05-25,Dominican Republic,Saint Lucia,0,0,1445.8,1537.97,0.7,2.3,1.8,0.8,0.5,1.5,10,10
17766,1991-05-25,England,Argentina,2,2,2066.4,1921.36,1.6,0.8,1.0,0.7,2.1,1.5,10,10
17767,1991-05-25,Martinique,Trinidad and Tobago,0,1,1602.5,1659.15,2.2,0.6,1.3,0.8,1.6,1.4,10,10
17768,1991-05-26,Jamaica,Cayman Islands,3,2,1637.88,1523.18,1.7,0.3,1.1667,1.6667,2.3,0.8333,10,6
17769,1991-05-26,Guatemala,El Salvador,0,0,1576.29,1565.25,0.8,1.3,0.6,1.6,0.7,0.5,10,10
17770,1991-05-26,Costa Rica,Honduras,2,0,1748.84,1673.4,0.7,1.3,0.6,1.1,1.0,0.8,10,10
17771,1991-05-26,Albania,Iceland,1,0,1442.81,1652.64,0.2,3.2,1.8,1.4,0.0,1.5,10,10
17772,1991-05-27,Dominican Republic,Martinique,1,4,1453.58,1577.35,0.7,2.0,1.2,0.7,0.6,1.3,10,10
17773,1991-05-27,Saint Lucia,Trinidad and Tobago,2,1,1530.2,1684.3,1.3,0.7,1.2,0.8,1.3,1.4,10,10
17774,1991-05-28,Brazil,Bulgaria,3,0,1955.75,1742.62,1.1,1.2,1.2,1.3,1.4,0.9,10,10
17775,1991-05-28,Cayman Islands,Guyana,1,2,1502.74,1491.66,1.2857,1.8571,0.8,2.2,0.7143,0.7,7,10
17776,1991-05-29,Costa Rica,El Salvador,7,1,1772.42,1566.2,0.7,1.3,0.6,1.3,1.0,0.6,10,10
17777,1991-05-29,Guatemala,Honduras,0,0,1575.33,1649.82,0.5,1.3,0.5,0.9,0.5,0.8,10,10
17778,1991-05-29,Poland,Wales,0,0,1808.97,1789.27,1.1,1.6,1.0,1.3,1.1,1.3,10,10
17779,1991-05-29,Russia,Cyprus,4,0,1915.63,1365.87,1.8,0.8,0.5,2.4,2.0,0.2,10,10
17780,1991-05-30,Guyana,Trinidad and Tobago,1,3,1522.62,1641.8,0.9,2.1,1.1,0.9,1.0,1.1,10,10
17781,1991-05-30,Jamaica,Saint Lucia,2,0,1658.32,1572.69,2.0,0.4,1.4,0.5,2.6,1.6,10,10
17782,1991-05-30,Chile,Uruguay,2,1,1824.1,1868.33,1.9,0.7,1.0,1.2,1.8,1.2,10,10
17783,1991-06-01,Australia,England,0,1,1790.55,2054.56,0.8,1.0,1.5,0.8,1.1,1.9,10,10
17784,1991-06-01,USA,Republic of Ireland,1,1,1729.16,1956.15,0.6,0.8,1.3,0.5,0.9,1.5,10,10
17785,1991-06-02,Costa Rica,Guatemala,1,0,1786.45,1581.67,1.4,1.2,0.4,1.3,1.3,0.3,10,10
17786,1991-06-02,Guyana,Saint Lucia,1,4,1502.52,1549.94,1.0,2.0,1.4,0.7,1.0,1.5,10,10
17787,1991-06-02,Honduras,El Salvador,2,1,1643.48,1552.18,0.4,0.8,0.6,1.8,0.8,0.6,10,10
17788,1991-06-02,Jamaica,Trinidad and Tobago,2,0,1681.07,1661.89,2.1,0.4,1.4,0.9,2.6,1.4,10,10
17789,1991-06-02,Japan,Thailand,1,0,1551.13,1595.48,0.8,1.0,0.9,0.7,0.7,1.5,10,10
17790,1991-06-03,New Zealand,England,0,1,1708.52,2065.33,1.7,1.2,1.5,0.7,1.6,2.1,10,10
17791,1991-06-05,Switzerland,San Marino,7,0,1890.69,1535.77,2.3,1.1,0.2,3.6,2.2,0.0,10,5
17792,1991-06-05,Wales,Germany,1,0,1790.97,2121.58,0.9,1.1,1.9,0.7,1.4,2.6,10,10
17793,1991-06-05,Sweden,Colombia,2,2,1871.06,1795.43,2.2,1.3,1.1,1.2,1.3,1.2,10,10
17794,1991-06-05,Norway,Italy,2,1,1816.22,2066.14,1.8,0.8,1.5,0.4,1.7,2.2,10,10
17795,1991-06-05,Iceland,Czechoslovakia,0,1,1606.45,1960.03,1.6,1.4,1.9,0.7,1.2,2.2,10,10
17796,1991-06-05,Finland,Netherlands,1,1,1736.51,1934.5,0.9,1.5,1.6,0.6,1.1,1.5,10,10
17797,1991-06-05,Denmark,Austria,2,1,1925.27,1747.73,1.2,0.9,0.7,1.7,1.7,0.8,10,10
17798,1991-06-06,Peru,Ecuador,0,1,1540.89,1708.32,0.8,2.0,0.8,1.0,0.3,1.0,10,10
17799,1991-06-07,Indonesia,Malta,0,3,1534.42,1426.61,2.3,1.3,0.3,3.1,1.4,0.1,10,10
17800,1991-06-07,South Korea,Egypt,0,0,1865.42,1755.07,2.2,0.3,1.0,1.3,2.4,1.1,10,10
17801,1991-06-08,New Zealand,England,0,2,1701.7,2072.14,1.3,1.3,1.5,0.5,1.3,2.4,10,10
17802,1991-06-09,Egypt,Malta,5,2,1764.29,1465.64,0.7,1.2,0.5,2.9,0.9,0.4,10,10
17803,1991-06-09,Ivory Coast,Senegal,2,0,1770.47,1720.28,0.9,0.7,0.6,0.9,1.6,0.8,10,10
17804,1991-06-09,South Korea,Indonesia,3,0,1856.2,1495.4,2.1,0.3,1.7,1.6,2.2,1.1,10,10
17805,1991-06-11,South Korea,Malta,1,1,1862.88,1456.52,2.3,0.3,0.7,3.1,2.2,0.4,10,10
17806,1991-06-11,Egypt,Indonesia,6,0,1773.41,1488.72,1.2,1.3,1.2,1.8,1.2,0.8,10,10
17807,1991-06-12,Denmark,Italy,0,2,1941.15,2017.65,1.4,0.9,1.4,0.6,2.0,1.9,10,10
17808,1991-06-12,Malaysia,England,2,4,1478.45,2078.5,0.9,1.3,1.6,0.5,1.3,2.4,10,10
17809,1991-06-12,Peru,Uruguay,1,0,1524.32,1834.54,0.7,1.8,0.8,1.1,0.3,1.1,10,10
17810,1991-06-13,Sweden,Russia,2,3,1864.63,1918.06,1.8,1.5,2.0,0.8,1.1,2.0,10,10
17811,1991-06-14,Bolivia,Paraguay,0,1,1669.54,1800.08,0.7,1.6,1.0,1.6,1.1,1.1,10,10
17812,1991-06-14,South Korea,Australia,0,0,1838.16,1779.78,1.7,0.4,0.7,1.0,2.0,1.0,10,10
17813,1991-06-15,Sweden,Denmark,4,0,1839.21,1917.65,1.9,1.6,1.4,1.0,1.1,2.0,10,10
17814,1991-06-16,Italy,Russia,1,1,2041.15,1943.48,1.5,0.6,2.0,1.0,1.9,2.0,10,10
17815,1991-06-16,South Korea,Egypt,2,0,1833.16,1783.17,1.0,0.4,1.7,1.2,1.8,1.4,10,10
17816,1991-06-16,Paraguay,Bolivia,0,0,1819.31,1650.31,0.8,1.6,0.7,1.6,1.1,1.1,10,10
17817,1991-06-19,Slovenia,Croatia,0,1,1600.0,1783.73,1.35,1.35,3.0,1.6,1.5,2.2,0,10
17818,1991-06-19,Ecuador,Chile,2,1,1724.89,1857.9,0.8,0.9,1.6,0.8,1.2,1.8,10,10
17819,1991-06-20,Mozambique,Botswana,2,0,1566.18,1487.45,1.3,1.3,1.0,1.6,1.3,1.3,10,10
17820,1991-06-20,Uruguay,Peru,0,0,1783.15,1575.7,0.7,1.1,0.6,1.3,1.0,0.6,10,10
17821,1991-06-22,Mozambique,Eswatini,2,1,1589.5,1484.81,1.2,1.2,1.3,1.8,1.3,1.0,10,10
17822,1991-06-22,Philippines,Brunei,2,1,1132.19,1247.49,0.5,4.1,0.7,2.5,0.0,0.4,10,10
17823,1991-06-24,Faroe Islands,Shetland,3,0,1596.21,1472.75,2.5,1.9,0.25,3.25,1.6,0.0,10,4
17824,1991-06-24,Jersey,Greenland,4,3,1825.67,1389.05,3.4,1.5,0.9,2.1,2.1,0.4,10,10
17825,1991-06-24,Ynys Môn,Guernsey,1,0,1628.34,1785.28,2.25,2.5,3.0,1.7,2.25,1.8,4,10
17826,1991-06-24,Åland Islands,Isle of Wight,1,0,1575.18,1600.0,2.5,3.0,1.35,1.35,1.5,1.5,4,0
17827,1991-06-25,Faroe Islands,Greenland,3,2,1615.98,1384.55,2.2,1.9,1.1,2.1,1.6,0.4,10,10
17828,1991-06-25,Ynys Môn,Isle of Wight,5,1,1671.04,1567.86,2.0,2.0,0.0,1.0,2.4,0.0,5,1
17829,1991-06-25,Åland Islands,Guernsey,2,0,1607.32,1742.58,2.2,2.4,2.6,1.5,1.8,1.5,5,10
17830,1991-06-25,Jersey,Shetland,2,0,1830.16,1452.99,3.5,1.4,0.2,3.2,2.4,0.0,10,5
17831,1991-06-25,Ecuador,Peru,2,2,1765.85,1591.75,0.9,0.8,0.6,1.3,1.5,0.6,10,10
17832,1991-06-25,Costa Rica,Colombia,0,1,1800.57,1801.86,1.4,1.0,1.2,1.4,1.6,1.0,10,10
17833,1991-06-25,Mozambique,Botswana,1,1,1610.72,1464.13,1.1,1.3,0.8,1.8,1.3,1.0,10,10
17834,1991-06-26,Isle of Wight,Guernsey,1,1,1546.52,1701.46,0.5,3.0,1.9,1.7,0.0,1.2,2,10
17835,1991-06-26,Uruguay,Chile,2,1,1767.1,1816.94,0.7,1.0,1.5,0.9,1.1,1.5,10,10
17836,1991-06-26,Faroe Islands,Jersey,5,3,1628.51,1836.31,2.1,2.1,3.4,1.2,1.6,2.4,10,10
17837,1991-06-26,Shetland,Greenland,5,2,1446.84,1372.03,0.1667,3.0,1.3,2.4,0.0,0.3,6,10
17838,1991-06-26,Åland Islands,Ynys Môn,0,1,1648.44,1692.39,2.1667,2.0,2.5,1.8333,2.0,2.5,6,6
17839,1991-06-27,Brazil,Argentina,1,1,1969.35,1933.21,1.1,0.9,1.1,0.8,1.6,1.5,10,10
17840,1991-06-28,Shetland,Guernsey,2,1,1470.48,1688.9,0.8571,2.8571,1.8,1.5,0.4286,1.3,7,10
17841,1991-06-28,Åland Islands,Jersey,0,2,1622.22,1790.23,1.8571,1.8571,2.7,1.7,1.7143,2.1,7,10
17842,1991-06-28,Isle of Wight,Greenland,3,1,1559.07,1348.39,0.6667,2.3333,1.3,2.6,0.3333,0.3,3,10
17843,1991-06-28,Canada,Honduras,2,4,1636.57,1665.77,0.8,1.5,0.6,0.8,1.2,1.1,10,10
17844,1991-06-28,Gambia,Ghana,2,3,1411.73,1718.68,0.7,1.7,1.3,0.3,0.8,2.1,10,10
17845,1991-06-28,Mexico,Jamaica,4,1,1940.61,1709.42,0.7,0.9,2.0,0.4,1.1,2.6,10,10
17846,1991-06-29,Costa Rica,Guatemala,2,0,1770.68,1567.55,1.4,0.9,0.3,1.2,1.6,0.3,10,10
17847,1991-06-29,USA,Trinidad and Tobago,2,1,1746.38,1633.55,0.6,0.7,1.2,1.1,1.0,1.1,10,10
17848,1991-06-29,Faroe Islands,Ynys Môn,2,0,1674.58,1718.61,2.3,2.4,2.2857,1.5714,1.6,2.5714,10,7
17849,1991-06-30,Canada,Mexico,1,3,1609.08,1953.15,0.8,1.8,1.0,0.8,0.9,1.4,10,10
17850,1991-06-30,Chile,Ecuador,3,1,1782.67,1751.96,1.4,1.0,1.0,1.0,1.2,1.3,10,10
17851,1991-06-30,Jamaica,Honduras,0,5,1696.88,1693.26,1.9,0.7,1.0,1.0,2.3,1.3,10,10
17852,1991-07-01,Trinidad and Tobago,Costa Rica,2,1,1612.96,1784.9,1.3,1.2,1.6,0.8,1.1,1.9,10,10
17853,1991-07-01,USA,Guatemala,3,0,1766.96,1553.33,0.8,0.8,0.3,1.3,1.2,0.3,10,10
17854,1991-07-02,Mexico,Honduras,1,1,1960.43,1723.57,1.3,0.6,1.5,0.8,1.7,1.6,10,10
17855,1991-07-02,Moldova,Georgia,2,4,1617.33,1611.41,4.0,1.0,3.5,1.0,3.0,2.0,1,2
17856,1991-07-02,Jamaica,Canada,2,3,1666.57,1601.81,1.8,1.2,0.9,2.0,2.0,0.9,10,10
17857,1991-07-03,Trinidad and Tobago,Guatemala,0,1,1656.7,1539.76,1.5,1.3,0.2,1.4,1.3,0.3,10,10
17858,1991-07-03,USA,Costa Rica,3,2,1780.54,1741.16,1.1,0.8,1.6,1.0,1.4,1.6,10,10
17859,1991-07-05,Honduras,Costa Rica,2,0,1741.35,1714.54,1.6,0.9,1.8,1.2,1.6,1.6,10,10
17860,1991-07-05,USA,Mexico,2,0,1807.15,1942.65,1.4,0.9,1.4,0.7,1.7,1.7,10,10
17861,1991-07-06,Chile,Venezuela,2,0,1810.02,1479.97,1.4,1.0,0.9,3.2,1.2,0.4,10,10
17862,1991-07-06,Malawi,Kenya,0,2,1519.9,1538.54,0.5,0.9,0.9,1.4,1.2,0.8,10,10
17863,1991-07-06,Paraguay,Peru,1,0,1805.77,1605.64,0.8,1.4,0.7,1.4,1.2,0.6,10,10
17864,1991-07-07,USA,Honduras,0,0,1848.29,1769.04,1.6,0.8,1.8,0.9,2.0,1.8,10,10
17865,1991-07-07,Gabon,Ghana,0,1,1543.71,1727.44,0.5,0.9,1.5,0.5,0.9,2.1,10,10
17866,1991-07-07,Mexico,Costa Rica,2,0,1901.51,1686.85,1.4,0.9,1.6,1.3,1.6,1.3,10,10
17867,1991-07-07,Bolivia,Uruguay,1,1,1663.85,1801.38,0.6,1.4,0.7,1.0,1.2,1.1,10,10
17868,1991-07-07,Colombia,Ecuador,1,0,1831.75,1724.6,1.1,1.3,1.1,1.3,1.0,1.2,10,10
17869,1991-07-08,Argentina,Venezuela,3,0,1936.32,1472.16,1.1,0.9,0.8,3.2,1.3,0.4,10,10
17870,1991-07-08,Chile,Peru,4,2,1817.83,1591.24,1.5,0.9,0.6,1.4,1.4,0.5,10,10
17871,1991-07-08,Malawi,Kenya,1,1,1491.51,1566.93,0.5,1.1,1.0,1.4,1.1,0.8,10,10
17872,1991-07-09,Bolivia,Brazil,1,2,1675.14,1966.24,0.7,1.2,1.0,0.9,1.3,1.4,10,10
17873,1991-07-09,Congo,DR Congo,0,0,1668.05,1605.64,1.9,0.5,0.6,0.7,2.4,1.0,10,10
17874,1991-07-09,Ecuador,Uruguay,1,1,1703.57,1790.09,1.1,1.4,0.8,1.1,1.1,1.1,10,10
17875,1991-07-10,Chile,Argentina,0,1,1830.64,1940.19,1.4,1.1,1.4,0.9,1.4,1.5,10,10
17876,1991-07-10,Malawi,Kenya,1,1,1497.92,1560.52,0.5,1.2,1.0,1.3,0.9,0.9,10,10
17877,1991-07-10,Paraguay,Venezuela,5,0,1820.18,1468.28,0.9,1.1,0.5,3.4,1.5,0.1,10,10
17878,1991-07-11,Brazil,Uruguay,1,1,1975.7,1782.77,1.1,1.0,0.8,0.9,1.4,1.2,10,10
17879,1991-07-11,Bolivia,Colombia,0,0,1665.68,1852.78,0.8,1.4,1.1,1.2,1.2,1.2,10,10
17880,1991-07-12,Argentina,Paraguay,4,1,1961.04,1827.17,1.4,0.8,1.4,0.8,1.7,1.8,10,10
17881,1991-07-12,Egypt,Chad,5,1,1757.45,1558.06,1.6,1.3,0.6,1.0,1.3,1.2,10,10
17882,1991-07-12,Peru,Venezuela,5,1,1578.43,1461.29,0.7,1.6,0.4,3.6,0.5,0.1,10,10
17883,1991-07-13,Bolivia,Ecuador,0,4,1680.43,1710.89,0.8,0.9,1.1,1.3,1.3,1.2,10,10
17884,1991-07-13,Brazil,Colombia,0,2,1960.57,1838.02,1.1,1.1,1.0,0.9,1.2,1.3,10,10
17885,1991-07-13,Burkina Faso,Ghana,2,1,1626.29,1742.9,1.3,1.4,1.5,0.4,1.4,2.3,10,10
17886,1991-07-14,Zambia,Madagascar,2,1,1639.66,1718.51,1.4,1.3,1.6,0.4,1.4,1.9,10,10
17887,1991-07-14,Togo,Benin,2,0,1570.18,1427.43,0.3,1.1,0.4,2.1,0.7,0.4,10,10
17888,1991-07-14,Kenya,Mozambique,1,0,1555.17,1598.77,0.8,1.2,1.2,1.4,0.7,1.3,10,10
17889,1991-07-14,Zimbabwe,Congo,2,2,1610.82,1662.72,2.1,1.6,1.8,0.5,1.4,2.2,10,10
17890,1991-07-14,Guinea,Mali,2,1,1606.72,1652.59,0.6,1.0,0.8,1.2,1.0,1.1,10,10
17891,1991-07-14,DR Congo,Uganda,1,0,1610.97,1662.18,0.5,0.6,1.4,1.1,1.0,1.5,10,10
17892,1991-07-14,Chile,Paraguay,4,0,1809.8,1808.19,1.4,1.1,1.5,1.2,1.4,1.7,10,10
17893,1991-07-14,Cameroon,Sierra Leone,1,0,1734.4,1570.53,1.0,0.8,0.5,0.8,1.3,0.9,10,10
17894,1991-07-14,Argentina,Peru,3,2,1980.02,1598.68,1.8,0.8,1.1,1.5,2.0,0.8,10,10
17895,1991-07-14,Gabon,Tanzania,1,0,1528.25,1537.88,0.5,0.8,0.9,0.9,0.9,1.3,10,10
17896,1991-07-15,Angola,Eswatini,1,1,1602.18,1463.59,1.3,1.1,1.3,1.9,1.4,0.9,10,10
17897,1991-07-15,Brazil,Ecuador,3,1,1920.41,1738.27,1.1,1.2,1.5,1.1,1.2,1.5,10,10
17898,1991-07-15,Colombia,Uruguay,0,1,1878.18,1797.9,1.0,0.9,0.8,1.0,1.3,1.0,10,10
17899,1991-07-15,Faroe Islands,Turkey,1,1,1708.36,1656.3,1.8,2.3,0.2,1.8,1.6,0.3,10,10
17900,1991-07-17,Argentina,Brazil,3,2,1986.03,1935.98,1.9,1.0,1.4,1.0,2.0,1.5,10,10
17901,1991-07-17,Chile,Colombia,1,1,1839.66,1841.37,1.8,1.1,1.0,0.9,1.6,1.3,10,10
17902,1991-07-17,Iceland,Turkey,5,1,1599.52,1660.76,1.2,1.5,0.3,1.7,0.9,0.4,10,10
17903,1991-07-19,Chile,Argentina,0,0,1839.8,2011.74,1.9,1.1,2.2,1.2,1.7,2.2,10,10
17904,1991-07-19,Brazil,Colombia,2,0,1910.27,1841.22,1.6,1.3,1.0,0.9,1.4,1.3,10,10
17905,1991-07-21,Argentina,Colombia,2,1,1997.99,1817.11,1.9,0.9,0.9,0.9,2.2,1.3,10,10
17906,1991-07-21,Chile,Brazil,0,2,1853.55,1934.38,1.8,1.0,1.8,1.3,1.7,1.6,10,10
17907,1991-07-24,Ivory Coast,Guinea,0,0,1796.17,1640.66,1.1,0.6,0.8,0.9,1.9,1.3,10,10
17908,1991-07-26,Egypt,Tunisia,2,2,1771.91,1673.52,2.1,1.4,0.9,1.0,1.5,1.1,10,10
17909,1991-07-26,Mauritania,Niger,0,1,1288.79,1571.01,0.6,2.4,1.8,0.9,0.4,1.3,10,10
17910,1991-07-27,Japan,South Korea,0,1,1584.94,1858.88,0.4,1.0,1.0,0.4,0.7,1.8,10,10
17911,1991-07-27,Malawi,Zimbabwe,2,2,1503.27,1615.26,0.5,1.3,2.2,1.5,0.7,1.5,10,10
17912,1991-07-27,Nigeria,Burkina Faso,7,1,1764.7,1666.0,1.1,0.3,1.3,1.5,1.8,1.4,10,10
17913,1991-07-28,Sierra Leone,Mali,2,0,1553.71,1618.65,0.5,0.8,0.9,0.9,0.9,1.1,10,10
17914,1991-07-28,Ivory Coast,Morocco,2,0,1783.57,1761.49,0.9,0.6,1.5,0.6,1.7,1.8,10,10
17915,1991-07-28,Kenya,Sudan,2,1,1588.92,1646.27,0.9,1.2,0.9,0.8,0.9,1.7,10,10
17916,1991-07-28,Benin,Ghana,0,0,1409.11,1703.2,0.4,2.2,1.5,0.5,0.4,2.2,10,10
17917,1991-07-28,Cameroon,Guinea,1,0,1751.22,1653.26,0.8,0.8,0.7,0.9,1.3,1.1,10,10
17918,1991-07-28,Zambia,Angola,1,0,1676.36,1590.81,1.4,1.4,1.3,1.0,1.4,1.5,10,10
17919,1991-07-28,Gabon,DR Congo,0,0,1559.08,1645.36,0.6,0.8,0.6,0.5,1.1,1.3,10,10
17920,1991-07-29,Tanzania,Uganda,1,1,1507.05,1627.79,0.9,0.8,1.2,1.1,1.3,1.2,10,10
17921,1991-08-08,Czechoslovakia,Yugoslavia,0,0,1966.96,1940.23,1.6,0.6,2.7,0.7,2.2,2.3,10,10
17922,1991-08-08,Norway,Sweden,1,2,1864.72,1875.87,1.9,0.7,2.2,1.4,2.0,1.4,10,10
17923,1991-08-11,Benin,Ivory Coast,0,3,1429.78,1811.67,0.4,2.1,1.0,0.6,0.5,1.7,10,10
17924,1991-08-14,Poland,France,1,5,1807.27,2035.83,1.0,1.4,2.2,0.5,1.2,2.8,10,10
17925,1991-08-19,Malawi,Mozambique,1,0,1512.61,1565.02,0.7,1.5,1.0,1.2,0.7,1.3,10,10
17926,1991-08-20,Malawi,Mozambique,2,0,1547.11,1530.53,0.8,1.4,1.0,1.2,1.0,1.3,10,10
17927,1991-08-21,Bulgaria,Turkey,0,0,1729.02,1625.53,1.2,1.5,0.4,2.1,0.9,0.4,10,10
17928,1991-08-21,Czechoslovakia,Switzerland,1,1,1964.66,1897.57,1.6,0.5,2.7,1.0,2.3,2.2,10,10
17929,1991-08-21,Poland,Sweden,2,0,1794.58,1904.91,0.9,1.6,2.3,1.3,1.2,1.7,10,10
17930,1991-08-28,Norway,Russia,0,1,1835.68,1951.7,1.9,0.7,1.7,1.1,2.0,1.8,10,10
17931,1991-08-28,Romania,USA,0,2,1833.15,1841.56,1.6,1.1,1.6,0.7,1.6,2.1,10,10
17932,1991-09-01,Ivory Coast,Benin,1,0,1817.66,1423.79,1.2,0.3,0.4,1.9,2.0,0.5,10,10
17933,1991-09-04,Turkey,USA,1,1,1634.21,1870.84,0.4,2.1,1.6,0.5,0.4,2.3,10,10
17934,1991-09-04,Sweden,Yugoslavia,4,3,1865.69,1942.53,2.1,1.4,2.3,0.6,1.4,2.1,10,10
17935,1991-09-04,Spain,Uruguay,2,1,1860.49,1834.71,2.3,1.7,0.9,0.8,1.3,1.3,10,10
17936,1991-09-04,Portugal,Austria,1,1,1883.91,1731.85,1.5,0.5,0.8,1.8,1.9,0.8,10,10
17937,1991-09-04,Iceland,Denmark,0,0,1634.75,1880.99,1.6,1.2,1.2,1.3,1.2,1.7,10,10
17938,1991-09-04,Greece,Albania,0,2,1797.58,1489.0,1.8,1.0,0.3,3.0,1.6,0.3,10,10
17939,1991-09-04,Czechoslovakia,France,1,2,1958.94,2048.52,1.6,0.5,2.6,0.6,2.3,2.8,10,10
17940,1991-09-08,Mali,Guinea,0,0,1583.11,1631.5,0.9,1.1,0.6,0.9,1.0,1.0,10,10
17941,1991-09-09,Guam,Tahiti,0,15,1536.09,1863.31,2.1667,5.6667,1.4,0.5,1.0,2.3,6,10
17942,1991-09-09,Papua New Guinea,Solomon Islands,0,0,1486.76,1570.74,1.1,1.0,1.1,0.9,1.0,1.3,10,10
17943,1991-09-10,Fiji,New Caledonia,3,1,1743.26,1693.97,1.1,0.8,1.4,1.1,1.9,1.6,10,10
17944,1991-09-10,Vanuatu,Wallis Islands and Futuna,4,0,1532.35,1451.98,0.7,1.9,1.2,2.7,1.1,0.9,10,10
17945,1991-09-11,Wales,Brazil,1,0,1843.19,1957.53,1.0,1.0,1.9,1.2,1.7,1.8,10,10
17946,1991-09-11,Switzerland,Scotland,2,2,1903.29,1818.31,2.6,1.1,1.2,0.9,2.0,1.7,10,10
17947,1991-09-11,Solomon Islands,Wallis Islands and Futuna,5,0,1563.63,1428.8,0.6,0.9,1.2,3.0,1.1,0.9,10,10
17948,1991-09-11,Portugal,Finland,1,0,1871.56,1751.97,1.3,0.6,0.9,1.4,1.7,1.2,10,10
17949,1991-09-11,New Caledonia,Tahiti,2,2,1668.19,1871.23,1.5,1.2,2.8,0.5,1.6,2.3,10,10
17950,1991-09-11,Hungary,Republic of Ireland,1,2,1835.19,1938.93,1.9,1.4,1.3,0.5,1.7,1.5,10,10
17951,1991-09-11,Luxembourg,Belgium,0,2,1262.6,1839.39,0.5,2.5,1.1,1.1,0.1,1.1,10,10
17952,1991-09-11,Faroe Islands,Northern Ireland,0,5,1703.9,1720.99,1.7,2.1,1.0,1.7,1.7,0.9,10,10
17953,1991-09-11,England,Germany,0,1,2080.34,2069.37,1.8,0.7,1.7,0.7,2.4,2.3,10,10
17954,1991-09-11,Netherlands,Poland,1,1,1919.05,1833.8,1.6,0.6,1.1,1.4,1.5,1.5,10,10
17955,1991-09-12,Papua New Guinea,Vanuatu,0,1,1493.87,1555.53,0.9,1.0,1.1,1.4,0.8,1.4,10,10
17956,1991-09-12,Bermuda,Jamaica,1,1,1604.5,1631.04,1.4,1.0,2.0,1.5,1.7,1.9,10,10
17957,1991-09-12,Fiji,Guam,14,1,1769.03,1528.17,1.3,0.9,1.8571,7.0,1.9,0.8571,10,7
17958,1991-09-14,USA,Jamaica,1,0,1853.07,1628.75,1.5,0.6,2.1,1.6,2.1,1.9,10,10
17959,1991-09-14,Fiji,Tahiti,3,0,1781.03,1855.45,2.6,0.5,2.9,0.7,2.2,2.1,10,10
17960,1991-09-14,Solomon Islands,Vanuatu,3,0,1582.53,1580.26,1.0,0.6,1.1,1.4,1.4,1.4,10,10
17961,1991-09-15,Guam,New Caledonia,0,18,1516.17,1683.97,1.75,7.875,1.7,1.3,0.75,1.7,8,10
17962,1991-09-15,Papua New Guinea,Wallis Islands and Futuna,5,0,1469.14,1409.89,0.6,1.0,0.9,3.5,0.5,0.6,10,10
17963,1991-09-17,Fiji,Vanuatu,3,1,1817.36,1550.46,2.7,0.4,1.1,1.5,2.2,1.4,10,10
17964,1991-09-17,New Caledonia,Solomon Islands,1,4,1700.51,1612.34,3.3,1.3,1.1,0.6,1.7,1.4,10,10
17965,1991-09-17,Wallis Islands and Futuna,Tahiti,0,5,1384.95,1819.12,0.9,3.7,2.8,1.0,0.6,1.8,10,10
17966,1991-09-18,Wallis Islands and Futuna,Guam,5,0,1380.4,1499.63,0.7,4.1,1.5556,9.0,0.3,0.6667,10,9
17967,1991-09-20,New Caledonia,Vanuatu,3,1,1663.06,1539.83,3.4,1.4,1.1,1.6,1.7,1.4,10,10
17968,1991-09-20,Fiji,Solomon Islands,1,1,1827.98,1649.79,2.8,0.4,1.5,0.5,2.2,1.7,10,10
17969,1991-09-21,Uganda,Zimbabwe,1,2,1617.77,1605.92,1.2,1.1,2.0,1.3,1.2,1.5,10,10
